7,11,-1
7,12,-1
7,13,-2534820
7,14,-1
7,15,-2534820
7,16,-2534820
7,17,-1
8,0,-1
8,1,-1
8,2,-1
8,3,-1
8,4,-1
8,5,-9526572
8,6,-9526572
8,7,-9526572
8,8,-9526572
8,9,-9526572
8,10,-9526572
8,11,-9526572
8,12,-9526572
8,13,-2534820
8,14,-1
8,15,-2534820
8,16,-2534820
8,17,-1
9,0,-1
9,1,-1
9,2,-1
9,3,-1
9,4,-1
9,5,-9526572
9,6,-9526572
9,7,-1
9,8,-1
9,9,-1
9,10,-1
9,11,-1
9,12,-1
9,13,-1
9,14,-1
9,15,-2534820
9,16,-2534820
9,17,-1
10,0,-1
10,1,-1
10,2,-1
10,3,-1
10,4,-9526572
10,5,-9526572
10,6,-9526572
10,7,-9526572
10,8,-9526572
10,9,-9526572
10,10,-2534820
10,11,-2534820
10,12,-2534820
10,13,-2534820
10,14,-1
10,15,-2534820
10,16,-2534820
10,17,-1
11,0,-1
11,1,-1
11,2,-1
11,3,-1
11,4,-9526572
11,5,-9526572
11,6,-9526572
11,7,-9526572
11,8,-1
11,9,-9526572
11,10,-2534820
11,11,-2534820
11,12,-2534820
11,13,-2534820
11,14,-1
11,15,-2534820
11,16,-1
11,17,-1
12,0,-1
12,1,-1
12,2,-1
12,3,-1
12,4,-9526572
12,5,-1
12,6,-9526572
12,7,-9526572
12,8,-1
12,9,-2534820
12,10,-2534820
12,11,-1
12,12,-1
12,13,-2534820
12,14,-1
12,15,-2534820
12,16,-1
12,17,-1
13,0,-1
13,1,-1
13,2,-1
13,3,-1
13,4,-9526572
13,5,-1
13,6,-9526572
13,7,-9526572
13,8,-1
13,9,-2534820
13,10,-2534820
13,11,-1
13,12,-1
13,13,-2534820
13,14,-1
13,15,-2534820
13,16,-1
13,17,-1
14,0,-1
14,1,-1
14,2,-1
14,3,-1
14,4,-9526572
14,5,-1
14,6,-9526572
14,7,-9526572
14,8,-9526572
14,9,-2534820
14,10,-2534820
14,11,-1
14,12,-1
14,13,-2534820
14,14,-2534820
14,15,-2534820
14,16,-1
14,17,-1
15,0,-1
15,1,-1
15,2,-1
15,3,-1
15,4,-9526572
15,5,-1
15,6,-9526572
15,7,-1
15,8,-9526572
15,9,-1
15,10,-1
15,11,-1
15,12,-1
15,13,-1
15,14,-1
15,15,-1
15,16,-1
15,17,-1
16,0,-1
16,1,-1
16,2,-1
16,3,-1
16,4,-9526572
16,5,-9526572
16,6,-9526572
16,7,-9526572
16,8,-9526572
16,9,-1
16,10,-1
16,11,-1
16,12,-1
16,13,-1
16,14,-1
16,15,-1
16,16,-1
16,17,-1
17,0,-1
17,1,-1
17,2,-1
17,3,-1
17,4,-9526572
17,5,-9526572
17,6,-9526572
17,7,-9526572
17,8,-9526572
17,9,-1
17,10,-1
17,11,-1
17,12,-1
17,13,-1
17,14,-1
17,15,-1
17,16,-1
17,17,-1
18,0,-1
18,1,-1
18,2,-1
18,3,-1
18,4,-9526572
18,5,-9526572
18,6,-9526572
18,7,-9526572
18,8,-9526572
18,9,-1
18,10,-1
18,11,-1
18,12,-1
18,13,-1
18,14,-1
18,15,-1
18,16,-1
18,17,-1
19,0,-1
19,1,-1
19,2,-9526572
19,3,-9526572
19,4,-9526572
19,5,-9526572
19,6,-9526572
19,7,-9526572
19,8,-9526572
19,9,-1
19,10,-1
19,11,-1
19,12,-1
19,13,-1
19,14,-1
19,15,-1
19,16,-1
19,17,-1
20,0,-1
20,1,-1
20,2,-1
20,3,-9526572
20,4,-9526572
20,5,-9526572
20,6,-9526572
20,7,-9526572
20,8,-9526572
20,9,-1
20,10,-1
20,11,-1
20,12,-1
20,13,-1
20,14,-1
20,15,-1
20,16,-1
20,17,-1
21,0,-1
21,1,-1
21,2,-1
21,3,-9526572
21,4,-9526572
21,5,-9526572
21,6,-9526572
21,7,-9526572
21,8,-9526572
21,9,-1
21,10,-1
21,11,-1
21,12,-1
21,13,-1
21,14,-1
21,15,-1
21,16,-1
21,17,-1
22,0,-1
22,1,-1
22,2,-1
22,3,-1
22,4,-1
22,5,-1
22,6,-9526572
22,7,-9526572
22,8,-9526572
22,9,-1
22,10,-1
22,11,-1
22,12,-1
22,13,-1
22,14,-1
22,15,-1
22,16,-1
22,17,-1
23,0,-1
23,1,-1
23,2,-1
23,3,-1
23,4,-1
23,5,-1
23,6,-9526572
23,7,-9526572
23,8,-9526572
23,9,-1
23,10,-1
23,11,-1
23,12,-1
23,13,-1
23,14,-1
23,15,-1
23,16,-1
23,17,-1
24,0,-1
24,1,-1
24,2,-1
24,3,-1
24,4,-1
24,5,-1
24,6,-1
24,7,-1
24,8,-1
24,9,-1
24,10,-1
24,11,-1
24,12,-1
24,13,-1
24,14,-1
24,15,-1
24,16,-1
24,17,-1
