7,3,-14176553
7,4,-1
7,5,-1
7,6,-1
7,7,-1
7,8,-1
7,9,-7049488
7,10,-7049488
7,11,-7049488
7,12,-7950727
7,13,-7950727
7,14,-7950727
7,15,-7950727
7,16,-7950727
7,17,-1
8,0,-1
8,1,-1
8,2,-1
8,3,-14176553
8,4,-1
8,5,-1
8,6,-1
8,7,-1
8,8,-1
8,9,-1
8,10,-7049488
8,11,-7049488
8,12,-7950727
8,13,-7950727
8,14,-7950727
8,15,-7950727
8,16,-7950727
8,17,-1
9,0,-1
9,1,-1
9,2,-1
9,3,-13406824
9,4,-13406824
9,5,-13406824
9,6,-13406824
9,7,-13406824
9,8,-1
9,9,-7049488
9,10,-7049488
9,11,-7049488
9,12,-7950727
9,13,-7950727
9,14,-7950727
9,15,-7950727
9,16,-7950727
9,17,-1
10,0,-1
10,1,-1
10,2,-1
10,3,-1
10,4,-13406824
10,5,-13406824
10,6,-13406824
10,7,-13406824
10,8,-1
10,9,-7049488
10,10,-7049488
10,11,-7049488
10,12,-1
10,13,-1
10,14,-7950727
10,15,-7950727
10,16,-7950727
10,17,-1
11,0,-1
11,1,-1
11,2,-1
11,3,-1
11,4,-13406824
11,5,-1
11,6,-13406824
11,7,-1
11,8,-1
11,9,-1
11,10,-7049488
11,11,-7950727
11,12,-7950727
11,13,-7950727
11,14,-7950727
11,15,-7950727
11,16,-7950727
11,17,-1
12,0,-1
12,1,-1
12,2,-1
12,3,-1
12,4,-13406824
12,5,-1
12,6,-13406824
12,7,-1
12,8,-1
12,9,-1
12,10,-7049488
12,11,-7950727
12,12,-7950727
12,13,-7950727
12,14,-7950727
12,15,-7950727
12,16,-7950727
12,17,-1
13,0,-1
13,1,-1
13,2,-1
13,3,-1
13,4,-13406824
13,5,-1
13,6,-13406824
13,7,-13406824
13,8,-13406824
13,9,-7049488
13,10,-7049488
13,11,-1
13,12,-1
13,13,-7950727
13,14,-7950727
13,15,-7950727
13,16,-7950727
13,17,-1
14,0,-1
14,1,-1
14,2,-1
14,3,-1
14,4,-13406824
14,5,-1
14,6,-13406824
14,7,-1
14,8,-13406824
14,9,-1
14,10,-7049488
14,11,-1
14,12,-1
14,13,-1
14,14,-7950727
14,15,-7950727
14,16,-7950727
14,17,-1
15,0,-1
15,1,-1
15,2,-1
15,3,-1
15,4,-13406824
15,5,-13406824
15,6,-13406824
15,7,-13406824
15,8,-13406824
15,9,-7049488
15,10,-7049488
15,11,-1
15,12,-1
15,13,-1
15,14,-7950727
15,15,-7950727
15,16,-7950727
15,17,-1
16,0,-1
16,1,-1
16,2,-1
16,3,-1
16,4,-13406824
16,5,-13406824
16,6,-13406824
16,7,-1
16,8,-13406824
16,9,-1
16,10,-7049488
16,11,-7049488
16,12,-1
16,13,-7049488
16,14,-7049488
16,15,-7950727
16,16,-7950727
16,17,-1
17,0,-1
17,1,-1
17,2,-1
17,3,-1
17,4,-1
17,5,-13406824
17,6,-13406824
17,7,-13406824
17,8,-13406824
17,9,-1
17,10,-7049488
17,11,-7049488
17,12,-7049488
17,13,-7049488
17,14,-1
17,15,-7950727
17,16,-7950727
17,17,-1
18,0,-1
18,1,-1
18,2,-1
18,3,-1
18,4,-1
18,5,-1
18,6,-1
18,7,-1
18,8,-13406824
18,9,-1
18,10,-1
18,11,-7049488
18,12,-7049488
18,13,-7049488
18,14,-7950727
18,15,-7950727
18,16,-7950727
18,17,-1
19,0,-1
19,1,-1
19,2,-1
19,3,-1
19,4,-1
19,5,-1
19,6,-1
19,7,-1
19,8,-1
19,9,-1
19,10,-1
19,11,-7049488
19,12,-7049488
19,13,-7049488
19,14,-7950727
19,15,-7950727
19,16,-1
19,17,-1
20,0,-1
20,1,-1
20,2,-1
20,3,-1
20,4,-1
20,5,-1
20,6,-1
20,7,-1
20,8,-1
20,9,-1
20,10,-1
20,11,-7049488
20,12,-7049488
20,13,-7049488
20,14,-7950727
20,15,-7950727
20,16,-7950727
20,17,-1
21,0,-1
21,1,-1
21,2,-1
21,3,-1
21,4,-1
21,5,-1
21,6,-1
21,7,-1
21,8,-1
21,9,-1
21,10,-1
21,11,-7049488
21,12,-7049488
21,13,-7049488
21,14,-7950727
21,15,-7950727
21,16,-1
21,17,-1
22,0,-1
22,1,-1
22,2,-1
22,3,-1
22,4,-1
22,5,-1
22,6,-1
22,7,-1
22,8,-1
22,9,-1
22,10,-1
22,11,-7049488
22,12,-1
22,13,-7049488
22,14,-7950727
22,15,-7950727
22,16,-1
22,17,-1
23,0,-1
23,1,-1
23,2,-1
23,3,-1
23,4,-1
23,5,-1
23,6,-1
23,7,-1
23,8,-1
23,9,-1
23,10,-1
23,11,-7049488
23,12,-1
23,13,-1
23,14,-1
23,15,-7950727
23,16,-1
23,17,-1
24,0,-1
24,1,-1
24,2,-1
24,3,-1
24,4,-1
24,5,-1
24,6,-1
24,7,-1
24,8,-1
24,9,-1
24,10,-1
24,11,-1
24,12,-1
24,13,-1
24,14,-1
24,15,-1
24,16,-1
24,17,-1
