6,16,-4557715
6,17,-1
7,0,-1
7,1,-1
7,2,-9385610
7,3,-9385610
7,4,-9385610
7,5,-9385610
7,6,-9385610
7,7,-9385610
7,8,-9385610
7,9,-1
7,10,-1
7,11,-1
7,12,-1
7,13,-1
7,14,-1
7,15,-9145157
7,16,-4557715
7,17,-1
8,0,-1
8,1,-1
8,2,-1
8,3,-9385610
8,4,-9385610
8,5,-9385610
8,6,-9385610
8,7,-9385610
8,8,-9385610
8,9,-9385610
8,10,-1
8,11,-1
8,12,-1
8,13,-1
8,14,-1
8,15,-9145157
8,16,-4557715
8,17,-1
9,0,-1
9,1,-1
9,2,-1
9,3,-9385610
9,4,-9385610
9,5,-9385610
9,6,-9385610
9,7,-9385610
9,8,-9385610
9,9,-9385610
9,10,-1
9,11,-1
9,12,-1
9,13,-1
9,14,-1
9,15,-1
9,16,-4557715
9,17,-1
10,0,-1
10,1,-1
10,2,-1
10,3,-9385610
10,4,-9385610
10,5,-1
10,6,-1
10,7,-1
10,8,-1
10,9,-1
10,10,-1
10,11,-1
10,12,-1
10,13,-1
10,14,-1
10,15,-1
10,16,-4557715
10,17,-1
11,0,-1
11,1,-1
11,2,-1
11,3,-9385610
11,4,-9385610
11,5,-1
11,6,-1
11,7,-1
11,8,-1
11,9,-1
11,10,-1
11,11,-1
11,12,-1
11,13,-1
11,14,-1
11,15,-1
11,16,-1
11,17,-1
12,0,-1
12,1,-1
12,2,-1
12,3,-9385610
12,4,-9385610
12,5,-1
12,6,-1
12,7,-1
12,8,-1
12,9,-1
12,10,-1
12,11,-1
12,12,-1
12,13,-1
12,14,-1
12,15,-1
12,16,-4557715
12,17,-1
13,0,-256
13,1,-256
13,2,-1
13,3,-9385610
13,4,-9385610
13,5,-13582978
13,6,-13582978
13,7,-13582978
13,8,-1
13,9,-1
13,10,-1
13,11,-1
13,12,-1
13,13,-1
13,14,-1
13,15,-1
13,16,-4557715
13,17,-1
14,0,-256
14,1,-256
14,2,-1
14,3,-9385610
14,4,-9385610
14,5,-13582978
14,6,-13582978
14,7,-13582978
14,8,-1
14,9,-1
14,10,-1
14,11,-1
14,12,-1
14,13,-1
14,14,-1
14,15,-1
14,16,-4557715
14,17,-1
15,0,-256
15,1,-256
15,2,-1
15,3,-9385610
15,4,-9385610
15,5,-13582978
15,6,-13582978
15,7,-13582978
15,8,-1
15,9,-1
15,10,-1
15,11,-1
15,12,-1
15,13,-1
15,14,-1
15,15,-1
15,16,-4557715
15,17,-1
16,0,-256
16,1,-256
16,2,-1
16,3,-1
16,4,-9385610
16,5,-13582978
16,6,-13582978
16,7,-13582978
16,8,-13582978
16,9,-9127059
16,10,-9127059
16,11,-9127059
16,12,-9127059
16,13,-9127059
16,14,-9127059
16,15,-9127059
16,16,-9127059
16,17,-1
17,0,-1
17,1,-1
17,2,-1
17,3,-1
17,4,-1
17,5,-13582978
17,6,-13582978
17,7,-13582978
17,8,-13582978
17,9,-9127059
17,10,-9127059
17,11,-9127059
17,12,-9127059
17,13,-9127059
17,14,-9127059
17,15,-9127059
17,16,-9127059
17,17,-1
18,0,-1
18,1,-1
18,2,-1
18,3,-1
18,4,-1
18,5,-13582978
18,6,-13582978
18,7,-13582978
18,8,-13582978
18,9,-9127059
18,10,-9127059
18,11,-9127059
18,12,-9127059
18,13,-9127059
18,14,-9127059
18,15,-9127059
18,16,-9127059
18,17,-1
19,0,-1
19,1,-1
19,2,-1
19,3,-1
19,4,-1
19,5,-13582978
19,6,-13582978
19,7,-13582978
19,8,-13582978
19,9,-13582978
19,10,-9127059
19,11,-9127059
19,12,-9127059
19,13,-9127059
19,14,-9127059
19,15,-9127059
19,16,-9127059
19,17,-1
20,0,-1
20,1,-1
20,2,-1
20,3,-1
20,4,-1
20,5,-13582978
20,6,-13582978
20,7,-13582978
20,8,-13582978
20,9,-13582978
20,10,-9127059
20,11,-9127059
20,12,-9127059
20,13,-9127059
20,14,-9127059
20,15,-1
20,16,-1
20,17,-1
21,0,-1
21,1,-1
21,2,-1
21,3,-1
21,4,-1
21,5,-13582978
21,6,-13582978
21,7,-13582978
21,8,-13582978
21,9,-13582978
21,10,-13582978
21,11,-9127059
21,12,-9127059
21,13,-1
21,14,-9127059
21,15,-1
21,16,-1
21,17,-1
22,0,-1
22,1,-1
22,2,-1
22,3,-1
22,4,-1
22,5,-13582978
22,6,-13582978
22,7,-13582978
22,8,-13582978
22,9,-13582978
22,10,-13582978
22,11,-13582978
22,12,-1
22,13,-1
22,14,-1
22,15,-1
22,16,-1
22,17,-1
23,0,-1
23,1,-1
23,2,-1
23,3,-1
23,4,-1
23,5,-13582978
23,6,-13582978
23,7,-13582978
23,8,-1
23,9,-1
23,10,-1
23,11,-1
23,12,-1
23,13,-1
23,14,-1
23,15,-1
23,16,-1
23,17,-1
24,0,-1
24,1,-1
24,2,-1
24,3,-1
24,4,-1
24,5,-13582978
24,6,-13582978
24,7,-13582978
24,8,-1
24,9,-1
24,10,-1
24,11,-1
24,12,-1
24,13,-1
24,14,-1
24,15,-1
24,16,-1
24,17,-1
