7,7,-12162646
7,8,-12162646
7,9,-12162646
7,10,-1
7,11,-12162646
7,12,-12162646
7,13,-12162646
7,14,-12162646
7,15,-12162646
7,16,-12162646
7,17,-1
8,0,-1
8,1,-1
8,2,-1
8,3,-1
8,4,-4181200
8,5,-1
8,6,-1
8,7,-12162646
8,8,-1
8,9,-1135882
8,10,-1135882
8,11,-1135882
8,12,-1135882
8,13,-12162646
8,14,-12162646
8,15,-1
8,16,-12162646
8,17,-1
9,0,-1
9,1,-1
9,2,-1
9,3,-1
9,4,-4181200
9,5,-1
9,6,-1
9,7,-12162646
9,8,-1
9,9,-1135882
9,10,-1135882
9,11,-1135882
9,12,-1135882
9,13,-1
9,14,-12162646
9,15,-12162646
9,16,-12162646
9,17,-12162646
10,0,-1
10,1,-1
10,2,-1
10,3,-1
10,4,-4181200
10,5,-1
10,6,-1
10,7,-12162646
10,8,-12162646
10,9,-12162646
10,10,-1135882
10,11,-1135882
10,12,-1135882
10,13,-1
10,14,-12162646
10,15,-12162646
10,16,-12162646
10,17,-1
11,0,-1
11,1,-1
11,2,-1
11,3,-1
11,4,-4181200
11,5,-1
11,6,-1
11,7,-1
11,8,-1
11,9,-12162646
11,10,-1135882
11,11,-1135882
11,12,-1135882
11,13,-1
11,14,-12162646
11,15,-12162646
11,16,-12162646
11,17,-1
12,0,-1
12,1,-1
12,2,-1
12,3,-1
12,4,-4181200
12,5,-1
12,6,-1
12,7,-1
12,8,-1
12,9,-12162646
12,10,-1
12,11,-1135882
12,12,-1135882
12,13,-1135882
12,14,-12162646
12,15,-12162646
12,16,-12162646
12,17,-1
13,0,-1
13,1,-1
13,2,-1
13,3,-4181200
13,4,-4181200
13,5,-1
13,6,-1
13,7,-1
13,8,-1
13,9,-12162646
13,10,-1
13,11,-1135882
13,12,-1135882
13,13,-1135882
13,14,-12162646
13,15,-12162646
13,16,-12162646
13,17,-1
14,0,-1
14,1,-1
14,2,-1
14,3,-4181200
14,4,-1
14,5,-1
14,6,-1
14,7,-1
14,8,-1
14,9,-12162646
14,10,-1135882
14,11,-1135882
14,12,-1135882
14,13,-1135882
14,14,-1
14,15,-12162646
14,16,-1
14,17,-1
15,0,-1
15,1,-1
15,2,-1
15,3,-4181200
15,4,-1
15,5,-1
15,6,-1
15,7,-1
15,8,-1
15,9,-1135882
15,10,-1135882
15,11,-1135882
15,12,-1135882
15,13,-1135882
15,14,-1
15,15,-12162646
15,16,-1
15,17,-1
16,0,-1
16,1,-1
16,2,-1
16,3,-4181200
16,4,-1
16,5,-1
16,6,-1
16,7,-4181200
16,8,-4181200
16,9,-4181200
16,10,-1
16,11,-1135882
16,12,-1135882
16,13,-12162646
16,14,-12162646
16,15,-12162646
16,16,-1
16,17,-1
17,0,-1
17,1,-1
17,2,-1
17,3,-4181200
17,4,-4181200
17,5,-4181200
17,6,-4181200
17,7,-4181200
17,8,-4181200
17,9,-4181200
17,10,-1
17,11,-1135882
17,12,-1135882
17,13,-12162646
17,14,-1
17,15,-1
17,16,-1
17,17,-1
18,0,-1
18,1,-1
18,2,-1
18,3,-4181200
18,4,-4181200
18,5,-1
18,6,-1
18,7,-4181200
18,8,-4181200
18,9,-4181200
18,10,-1
18,11,-1135882
18,12,-1135882
18,13,-12162646
18,14,-12162646
18,15,-12162646
18,16,-12162646
18,17,-1
19,0,-1
19,1,-1
19,2,-4181200
19,3,-4181200
19,4,-1
19,5,-1
19,6,-1
19,7,-1
19,8,-4181200
19,9,-1
19,10,-1
19,11,-1135882
19,12,-1135882
19,13,-12162646
19,14,-12162646
19,15,-1
19,16,-12162646
19,17,-1
20,0,-1
20,1,-1
20,2,-4181200
20,3,-1
20,4,-1
20,5,-1
20,6,-1
20,7,-1
20,8,-4181200
20,9,-1
20,10,-1135882
20,11,-1135882
20,12,-1135882
20,13,-12162646
20,14,-12162646
20,15,-1
20,16,-12162646
20,17,-1
21,0,-1
21,1,-1
21,2,-4181200
21,3,-1
21,4,-1
21,5,-1
21,6,-1
21,7,-4181200
21,8,-4181200
21,9,-4181200
21,10,-1135882
21,11,-1135882
21,12,-1135882
21,13,-12162646
21,14,-12162646
21,15,-12162646
21,16,-12162646
21,17,-1
22,0,-1
22,1,-1
22,2,-4181200
22,3,-1
22,4,-1
22,5,-1
22,6,-1
22,7,-4181200
22,8,-4181200
22,9,-4181200
22,10,-1135882
22,11,-1135882
22,12,-1135882
22,13,-12162646
22,14,-12162646
22,15,-12162646
22,16,-256
22,17,-1
23,0,-1
23,1,-1
23,2,-4181200
23,3,-1
23,4,-1
23,5,-1
23,6,-1
23,7,-1
23,8,-4181200
23,9,-1135882
23,10,-1135882
23,11,-1135882
23,12,-1135882
23,13,-12162646
23,14,-12162646
23,15,-12162646
23,16,-256
23,17,-1
24,0,-1
24,1,-1
24,2,-1
24,3,-1
24,4,-4181200
24,5,-4181200
24,6,-4181200
24,7,-4181200
24,8,-4181200
24,9,-4181200
24,10,-4181200
24,11,-4181200
24,12,-4181200
24,13,-4181200
24,14,-12162646
24,15,-12162646
24,16,-256
24,17,-1
