7,12,-10064473
7,13,-1
7,14,-10064473
7,15,-1
7,16,-6851982
7,17,-1
8,0,-1
8,1,-1
8,2,-1
8,3,-1
8,4,-16349862
8,5,-1
8,6,-16349862
8,7,-9127059
8,8,-9127059
8,9,-1
8,10,-7506864
8,11,-10064473
8,12,-10064473
8,13,-10064473
8,14,-10064473
8,15,-1
8,16,-6851982
8,17,-1
9,0,-1
9,1,-1
9,2,-1
9,3,-1
9,4,-16349862
9,5,-16349862
9,6,-16349862
9,7,-1
9,8,-9127059
9,9,-7506864
9,10,-7506864
9,11,-7506864
9,12,-10064473
9,13,-10064473
9,14,-10064473
9,15,-1
9,16,-6851982
9,17,-1
10,0,-1
10,1,-1
10,2,-1
10,3,-1
10,4,-16349862
10,5,-16349862
10,6,-16349862
10,7,-9127059
10,8,-9127059
10,9,-7506864
10,10,-7506864
10,11,-7506864
10,12,-10064473
10,13,-10064473
10,14,-10064473
10,15,-1
10,16,-6851982
10,17,-1
11,0,-1
11,1,-1
11,2,-1
11,3,-1
11,4,-16349862
11,5,-1
11,6,-16349862
11,7,-1
11,8,-9127059
11,9,-9127059
11,10,-7506864
11,11,-7506864
11,12,-10064473
11,13,-10064473
11,14,-10064473
11,15,-1
11,16,-6851982
11,17,-1
12,0,-1
12,1,-1
12,2,-1
12,3,-1
12,4,-16349862
12,5,-1
12,6,-1
12,7,-1
12,8,-9127059
12,9,-9127059
12,10,-7506864
12,11,-7506864
12,12,-10064473
12,13,-10064473
12,14,-10064473
12,15,-1
12,16,-6851982
12,17,-1
13,0,-1
13,1,-1
13,2,-1
13,3,-1
13,4,-9127059
13,5,-1
13,6,-1
13,7,-1
13,8,-9127059
13,9,-9127059
13,10,-7506864
13,11,-7506864
13,12,-10064473
13,13,-10064473
13,14,-10064473
13,15,-1
13,16,-6851982
13,17,-1
14,0,-1
14,1,-1
14,2,-1
14,3,-1
14,4,-9127059
14,5,-9127059
14,6,-9127059
14,7,-9127059
14,8,-9127059
14,9,-9127059
14,10,-7506864
14,11,-7506864
14,12,-10064473
14,13,-10064473
14,14,-10064473
14,15,-1
14,16,-6851982
14,17,-1
15,0,-1
15,1,-1
15,2,-1
15,3,-1
15,4,-9127059
15,5,-1
15,6,-1
15,7,-1
15,8,-1
15,9,-9127059
15,10,-1
15,11,-7506864
15,12,-1
15,13,-10064473
15,14,-10064473
15,15,-1
15,16,-6851982
15,17,-1
16,0,-1
16,1,-1
16,2,-1
16,3,-1
16,4,-9127059
16,5,-1
16,6,-1
16,7,-9127059
16,8,-1
16,9,-9127059
16,10,-1
16,11,-7506864
16,12,-1
16,13,-10064473
16,14,-10064473
16,15,-1
16,16,-6851982
16,17,-1
17,0,-1
17,1,-1
17,2,-1
17,3,-9127059
17,4,-9127059
17,5,-1
17,6,-1
17,7,-9127059
17,8,-1
17,9,-9127059
17,10,-9127059
17,11,-7506864
17,12,-1
17,13,-10064473
17,14,-10064473
17,15,-1
17,16,-6851982
17,17,-1
18,0,-1
18,1,-1
18,2,-1
18,3,-1
18,4,-9127059
18,5,-1
18,6,-1
18,7,-9127059
18,8,-9127059
18,9,-9127059
18,10,-1
18,11,-7506864
18,12,-1
18,13,-10064473
18,14,-10064473
18,15,-1
18,16,-6851982
18,17,-1
19,0,-1
19,1,-1
19,2,-1
19,3,-1
19,4,-9127059
19,5,-9127059
19,6,-9127059
19,7,-9127059
19,8,-9127059
19,9,-9127059
19,10,-1
19,11,-7506864
19,12,-1
19,13,-10064473
19,14,-10064473
19,15,-1
19,16,-6851982
19,17,-1
20,0,-1
20,1,-1
20,2,-1
20,3,-9127059
20,4,-9127059
20,5,-9127059
20,6,-9127059
20,7,-9127059
20,8,-9127059
20,9,-9127059
20,10,-1
20,11,-7506864
20,12,-7506864
20,13,-10064473
20,14,-10064473
20,15,-6851982
20,16,-6851982
20,17,-1
21,0,-1
21,1,-1
21,2,-1
21,3,-9127059
21,4,-9127059
21,5,-9127059
21,6,-9127059
21,7,-1
21,8,-9127059
21,9,-9127059
21,10,-1
21,11,-6851982
21,12,-1
21,13,-10064473
21,14,-10064473
21,15,-1
21,16,-6851982
21,17,-1
22,0,-1
22,1,-1
22,2,-1
22,3,-9127059
22,4,-9127059
22,5,-1
22,6,-9127059
22,7,-1
22,8,-9127059
22,9,-1
22,10,-1
22,11,-6851982
22,12,-6851982
22,13,-6851982
22,14,-10064473
22,15,-6851982
22,16,-6851982
22,17,-1
23,0,-1
23,1,-1
23,2,-1
23,3,-9127059
23,4,-9127059
23,5,-1
23,6,-9127059
23,7,-1
23,8,-9127059
23,9,-1
23,10,-1
23,11,-6851982
23,12,-6851982
23,13,-6851982
23,14,-1
23,15,-6851982
23,16,-1
23,17,-1
24,0,-1
24,1,-1
24,2,-1
24,3,-9127059
24,4,-9127059
24,5,-1
24,6,-1
24,7,-1
24,8,-1
24,9,-1
24,10,-1
24,11,-6851982
24,12,-6851982
24,13,-6851982
24,14,-6851982
24,15,-6851982
24,16,-1
24,17,-1
