7,5,-4636612
7,6,-4636612
7,7,-8438469
7,8,-8438469
7,9,-8438469
7,10,-1
7,11,-9990714
7,12,-1
7,13,-7506864
7,14,-1
7,15,-1
7,16,-1
7,17,-1
8,0,-1
8,1,-1
8,2,-8438469
8,3,-4636612
8,4,-1
8,5,-4636612
8,6,-4636612
8,7,-8438469
8,8,-8438469
8,9,-8438469
8,10,-1
8,11,-9990714
8,12,-7506864
8,13,-7506864
8,14,-1
8,15,-1
8,16,-1
8,17,-1
9,0,-1
9,1,-1
9,2,-1
9,3,-4636612
9,4,-4636612
9,5,-4636612
9,6,-4636612
9,7,-8438469
9,8,-8438469
9,9,-8438469
9,10,-1
9,11,-9990714
9,12,-7506864
9,13,-1
9,14,-1
9,15,-1
9,16,-1
9,17,-1
10,0,-8663892
10,1,-8663892
10,2,-1
10,3,-1
10,4,-1
10,5,-8663892
10,6,-4636612
10,7,-8438469
10,8,-8438469
10,9,-8438469
10,10,-1
10,11,-9990714
10,12,-9990714
10,13,-1
10,14,-1
10,15,-1
10,16,-1
10,17,-1
11,0,-8663892
11,1,-8663892
11,2,-8663892
11,3,-8663892
11,4,-8663892
11,5,-8663892
11,6,-4636612
11,7,-8438469
11,8,-1
11,9,-1
11,10,-1
11,11,-9990714
11,12,-1
11,13,-1
11,14,-1
11,15,-3430576
11,16,-1
11,17,-1
12,0,-8663892
12,1,-8663892
12,2,-8663892
12,3,-8663892
12,4,-8663892
12,5,-8663892
12,6,-4636612
12,7,-8438469
12,8,-1
12,9,-1
12,10,-1
12,11,-9990714
12,12,-3430576
12,13,-1
12,14,-1
12,15,-3430576
12,16,-1
12,17,-1
13,0,-8663892
13,1,-8663892
13,2,-8663892
13,3,-8663892
13,4,-8663892
13,5,-8663892
13,6,-4636612
13,7,-8438469
13,8,-1
13,9,-1
13,10,-1
13,11,-9990714
13,12,-3430576
13,13,-3430576
13,14,-3430576
13,15,-3430576
13,16,-1
13,17,-1
14,0,-8663892
14,1,-8663892
14,2,-8663892
14,3,-8663892
14,4,-8663892
14,5,-8663892
14,6,-4636612
14,7,-8438469
14,8,-1
14,9,-1
14,10,-9990714
14,11,-9990714
14,12,-3430576
14,13,-3430576
14,14,-3430576
14,15,-3430576
14,16,-1
14,17,-1
15,0,-8663892
15,1,-8663892
15,2,-8663892
15,3,-8663892
15,4,-8663892
15,5,-8663892
15,6,-4636612
15,7,-8438469
15,8,-9990714
15,9,-9990714
15,10,-9990714
15,11,-3430576
15,12,-3430576
15,13,-3430576
15,14,-1
15,15,-3430576
15,16,-3430576
15,17,-1
16,0,-1
16,1,-8663892
16,2,-8663892
16,3,-8663892
16,4,-8663892
16,5,-8663892
16,6,-4636612
16,7,-8438469
16,8,-9990714
16,9,-3430576
16,10,-3430576
16,11,-3430576
16,12,-3430576
16,13,-3430576
16,14,-3430576
16,15,-3430576
16,16,-3430576
16,17,-1
17,0,-1
17,1,-7049572
17,2,-8663892
17,3,-8663892
17,4,-8663892
17,5,-8663892
17,6,-7049572
17,7,-8438469
17,8,-9990714
17,9,-9990714
17,10,-9990714
17,11,-3430576
17,12,-3430576
17,13,-3430576
17,14,-3430576
17,15,-3430576
17,16,-3430576
17,17,-1
18,0,-1
18,1,-7049572
18,2,-8663892
18,3,-8663892
18,4,-8663892
18,5,-8663892
18,6,-7049572
18,7,-8438469
18,8,-1
18,9,-1
18,10,-9990714
18,11,-9990714
18,12,-3430576
18,13,-3430576
18,14,-3430576
18,15,-3430576
18,16,-1
18,17,-1
19,0,-1
19,1,-7049572
19,2,-7049572
19,3,-1
19,4,-7049572
19,5,-7049572
19,6,-7049572
19,7,-8438469
19,8,-1
19,9,-1
19,10,-1
19,11,-9990714
19,12,-3430576
19,13,-3430576
19,14,-3430576
19,15,-1
19,16,-1
19,17,-1
20,0,-7049572
20,1,-7049572
20,2,-7049572
20,3,-7049572
20,4,-1
20,5,-7049572
20,6,-7049572
20,7,-1
20,8,-1
20,9,-1
20,10,-1
20,11,-9990714
20,12,-3430576
20,13,-3430576
20,14,-3430576
20,15,-1
20,16,-1
20,17,-1
21,0,-7049572
21,1,-7049572
21,2,-7049572
21,3,-7049572
21,4,-7049572
21,5,-7049572
21,6,-7049572
21,7,-1
21,8,-1
21,9,-1
21,10,-1
21,11,-9990714
21,12,-1
21,13,-1
21,14,-1
21,15,-1
21,16,-1
21,17,-1
22,0,-7049572
22,1,-7049572
22,2,-7049572
22,3,-7049572
22,4,-7049572
22,5,-7049572
22,6,-7049572
22,7,-1
22,8,-1
22,9,-1
22,10,-1
22,11,-9990714
22,12,-1
22,13,-1
22,14,-1
22,15,-1
22,16,-1
22,17,-1
23,0,-1
23,1,-1
23,2,-7049572
23,3,-7049572
23,4,-1
23,5,-7049572
23,6,-7049572
23,7,-1
23,8,-1
23,9,-1
23,10,-1
23,11,-9990714
23,12,-1
23,13,-1
23,14,-1
23,15,-1
23,16,-1
23,17,-1
24,0,-1
24,1,-1
24,2,-7049572
24,3,-1
24,4,-1
24,5,-7049572
24,6,-7049572
24,7,-1
24,8,-1
24,9,-1
24,10,-1
24,11,-9990714
24,12,-1
24,13,-1
24,14,-1
24,15,-1
24,16,-1
24,17,-1
